Course Letter,Course Number,Avg_Responses,Avg_Enrolled,Avg_Q1,Avg_Q2,Avg_Q3,Avg_Q4,Avg_Q5,Avg_Q6,Avg_Q7,Avg_Q8,Avg_Q9,Avg_AllQs
LAWS,122,137.571428571429,483.285714285714,1.54285714285714,1.55714285714286,1.6,2.22857142857143,2.9,1.5,1.61428571428571,1.42857142857143,1.85714285714286,1.48095238095238
LAWS,123,93.125,381.75,1.475,1.4,1.575,2.1125,2.9125,1.575,2.0375,1.5625,1.7875,1.50277777777778
LAWS,211,17,161,2.1,1.9,2.7,3.1,2.9,2.4,3.7,2.2,3.3,2.37777777777778
LAWS,212,75.25,283.25,1.35,1.35,1.925,2.5,2.725,1.45,1.625,1.475,1.725,1.48888888888889
LAWS,213,79.6666666666667,310.333333333333,1.46666666666667,1.4,1.76666666666667,2.2,2.76666666666667,1.76666666666667,2.43333333333333,1.66666666666667,2.1,1.64444444444444
LAWS,214,73.2,294.6,1.32,1.26,1.46,1.62,2.84,1.42,1.5,1.42,1.58,1.28666666666667
LAWS,297,74,316.5,1.76666666666667,1.68333333333333,1.48333333333333,1.63333333333333,2.46666666666667,1.58333333333333,2.16666666666667,1.4,2.2,1.5462962962963
LAWS,301,74.3333333333333,270.333333333333,1.4,1.36666666666667,1.93333333333333,2.9,2.76666666666667,1.73333333333333,2.43333333333333,1.73333333333333,2.13333333333333,1.73703703703704
LAWS,302,17,46,1.1,1.2,1.3,1.4,2.9,1.3,1.2,1.4,1.2,1.12222222222222
LAWS,306,66.6666666666667,127,1.23333333333333,1.73333333333333,1.56666666666667,2.6,2.96666666666667,1.26666666666667,1.33333333333333,1.2,1.36666666666667,1.36666666666667
LAWS,307,46,83,1.2,1.2,1.2,1.4,2.9,1.3,1.3,1.3,1.3,1.13333333333333
LAWS,308,25,78,3.3,2.3,2.2,3.3,3,2.2,2.7,2.2,3.1,2.36666666666667
LAWS,309,35,100.5,1.175,1.125,1.225,1.4,2.95,1.15,1.15,1.2,1.2,1.06944444444444
LAWS,310,33.75,103,1.15,1.175,1.45,1.95,2.925,1.225,1.275,1.2,1.325,1.19444444444444
LAWS,312,56.6666666666667,223.666666666667,1.56666666666667,1.4,1.6,2.16666666666667,2.8,1.66666666666667,1.9,1.6,1.76666666666667,1.51851851851852
LAWS,313,25.75,79,1.075,1.1,1.225,1.775,2.775,1.1,1.05,1.05,1.15,1.05833333333333
LAWS,316,18,48.5,1.4,1.2,1.1,1.7,3,1.1,1.15,1,1.15,1.08888888888889
LAWS,318,27,61,3,2.7,2,2.1,3,1.9,1.3,1.7,2.4,1.9
LAWS,320,21,25,1.8,1.8,1.6,1.9,3,1.3,1.2,1.3,1.4,1.36666666666667
LAWS,321,23.5,44.5,1.23333333333333,1.31666666666667,1.4,1.88333333333333,2.95,1.38333333333333,1.7,1.41666666666667,1.43333333333333,1.30740740740741
LAWS,322,20.8,48.8,1.38,1.26,1.48,1.62,2.56,1.46,1.78,1.62,1.68,1.36444444444444
LAWS,323,10,26,2.2,2.1,2.2,3,3.1,1.8,2,2,2.3,1.95555555555556
LAWS,324,33.5,107.5,1.25,1.25,1.35,1.5,2.95,1.15,1.3,1.2,1.2,1.13333333333333
LAWS,329,32,62,1.33333333333333,1.33333333333333,1.6,1.96666666666667,2.9,1.53333333333333,1.46666666666667,1.46666666666667,1.7,1.37777777777778
LAWS,330,13.8,52.4,1.4,1.42,1.44,2.24,2.76,1.52,1.66,1.6,1.68,1.44
LAWS,331,14,24,1.9,1.9,1.6,1.9,2.75,1.3,1.3,1.3,1.8,1.44444444444444
LAWS,333,14,46,1,1,1.2,1.1,2.9,1.1,1,1,1,0.933333333333333
LAWS,334,48.2222222222222,238.111111111111,1.61111111111111,1.53333333333333,1.92222222222222,2.26666666666667,2.95555555555556,1.7,2.14444444444444,1.6,1.96666666666667,1.63827160493827
LAWS,335,31,42,1.4,1.6,1.6,2.7,3,1.4,1.4,1.5,1.4,1.44444444444444
LAWS,339,24.5,84.5,1.15,1.2,1.3,2.05,2.85,1.3,1.25,1.15,1.25,1.18333333333333
LAWS,340,18,52.5,1.7,1.575,1.825,2.525,2.05,1.45,1.725,1.55,1.975,1.59166666666667
LAWS,341,35,52,1.1,1.1,1.3,2.5,2.9,1.2,1.5,1.3,1.3,1.25555555555556
LAWS,342,29.5,77,1.2,1.25,1.55,1.4,2.75,1.5,1.55,1.5,1.55,1.27777777777778
LAWS,344,20.2,59.6,1.12,1.18,1.42,1.66,2.84,1.18,1.26,1.2,1.24,1.14
LAWS,345,18,63,1.3,1.1,1.4,2.7,2.8,1.4,1.4,1.3,1.4,1.33333333333333
LAWS,350,27.1428571428571,116.571428571429,1.31428571428571,1.41428571428571,1.61428571428571,2.57142857142857,2.8,1.48571428571429,1.97142857142857,1.54285714285714,1.74285714285714,1.51746031746032
LAWS,351,28,49,1.1,1.1,1.2,1.9,2.9,1.2,1.2,1.2,1.2,1.12222222222222
LAWS,352,13,60,1.3,1.3,1.5,2.9,3,1.6,1.4,1.4,1.4,1.42222222222222
LAWS,353,39,145,1.8,1.8,2.1,3.8,2.5,1.9,2.4,1.9,2.8,2.05555555555556
LAWS,354,14.3333333333333,47.3333333333333,1.6,1.53333333333333,1.7,2.26666666666667,2.73333333333333,1.53333333333333,1.6,1.5,1.83333333333333,1.50740740740741
LAWS,355,32,148,1.8,1.7,1.8,3.2,2.9,1.6,2.1,1.6,1.9,1.74444444444444
LAWS,356,51.25,113.75,1.35,1.5,1.5,2.85,2.95,1.3,1.3,1.325,1.375,1.38888888888889
LAWS,358,37,91,1.1,1.2,1.5,2.8,2.9,1.2,1.3,1.3,1.2,1.28888888888889
LAWS,360,35.4285714285714,126.714285714286,1.28571428571429,1.38571428571429,1.82857142857143,2.78571428571429,2.67142857142857,1.5,2.15714285714286,1.4,1.87142857142857,1.57936507936508
LAWS,362,21,55,1.125,1.125,1.325,2,2.9,1.225,1.65,1.25,1.325,1.225
LAWS,363,23,61.5,1.2,1.25,1.8,2.55,2.9,1.4,1.7,1.2,1.55,1.40555555555556
LAWS,365,11.5,39,1.3,1.55,1.7,2.3,2.7,1.45,1.6,1.35,1.6,1.42777777777778
LAWS,370,38,147,1.5,1.3,1.8,1.3,2.7,1.2,1.2,1.2,1.5,1.22222222222222
LAWS,379,56.3333333333333,93.3333333333333,1.08888888888889,1.16666666666667,1.18888888888889,1.75555555555556,2.98888888888889,1.21111111111111,1.45555555555556,1.24444444444444,1.32222222222222,1.15925925925926
LAWS,380,43.7142857142857,142.285714285714,1.7,1.57142857142857,1.65714285714286,2.04285714285714,2.94285714285714,1.45714285714286,1.48571428571429,1.41428571428571,1.74285714285714,1.45238095238095
LAWS,381,26,61.6666666666667,1.63333333333333,2.16666666666667,1.73333333333333,3.5,1.83333333333333,1.63333333333333,2.16666666666667,1.56666666666667,2.4,1.86666666666667
LAWS,390,18.5,66.5,1.35,1.35,1.7,1.8,3,1.55,1.45,1.45,1.45,1.34444444444444
LAWS,391,15.5,72.5,1.6,1.575,1.775,3.025,2.825,1.65,1.65,1.375,2.05,1.63333333333333
LAWS,392,13.2857142857143,61.7142857142857,1.28571428571429,1.25714285714286,1.68571428571429,2.3,2.55714285714286,1.28571428571429,1.48571428571429,1.3,1.54285714285714,1.34920634920635
LAWS,393,18,23,1.9,2.4,1.7,1.7,3,1.6,1.1,1.4,2,1.53333333333333
LAWS,394,26.5,99.5,1.2,1.15,1.325,1.7,2.9,1.275,1.225,1.125,1.275,1.14166666666667
LAWS,395,25,158,1.1,1.1,1.5,3,2.9,1.3,1.3,1.3,1.2,1.31111111111111
LAWS,396,12,63.3333333333333,1.53333333333333,1.5,1.86666666666667,3,2.83333333333333,1.36666666666667,1.6,1.56666666666667,1.83333333333333,1.58518518518519
LAWS,431,4,8.33333333333333,1.06666666666667,1.06666666666667,1.03333333333333,1.76666666666667,3,1.03333333333333,1.36666666666667,1.03333333333333,1.03333333333333,1.04444444444444
LAWS,432,5,10.3333333333333,1,1.06666666666667,1,1.53333333333333,2.8,1.06666666666667,1,1,1,0.962962962962963
LAWS,433,2,5,1.65,2.4,1,1.5,3,1,1.5,1.5,1.9,1.38333333333333
LAWS,435,2,6,1.5,1.5,1.5,1,3,2,2,2.5,2.5,1.61111111111111
LAWS,439,6,9,1.3,1.1,1.1,2,3,1.5,1,1,1,1.11111111111111
LAWS,441,6,17,1.05,1.4,1.15,1.45,2.95,1.05,1,1,1.2,1.03333333333333
LAWS,442,2.33333333333333,5.33333333333333,1.56666666666667,2.16666666666667,1.06666666666667,1.26666666666667,2.66666666666667,1.16666666666667,1.06666666666667,1.06666666666667,1.06666666666667,1.15925925925926
LAWS,447,3.5,9.5,1.15,1.25,1.4,2.4,2.9,1.15,1.4,1.25,1.15,1.23888888888889
LCCM,171,32.6666666666667,86,1.43333333333333,1.36666666666667,1.53333333333333,1.6,2.93333333333333,1.73333333333333,1.8,1.7,1.8,1.44074074074074
LCCM,172,12,61.5,1.6,1.55,1.5,1.45,3,1.4,1.25,1.3,1.45,1.27777777777778
LCCM,271,8,36,1,1.2,1.3,1,3,1.3,1.2,1.1,1.2,1.03333333333333
LCCM,272,16,30.5,1.1,1.2,1.25,1.1,2.95,1.35,1.2,1.45,1.15,1.08888888888889
LCCM,273,12,24,1.1,1,1.4,1,3,1.1,1.2,1.1,1.3,1.02222222222222
LCCM,310,12.5,27,1.3,1.15,1.2,1.3,3,1.4,1.5,1.3,1.45,1.17777777777778
LCCM,371,7,20.3333333333333,1.3,1.3,1.13333333333333,1.1,2.96666666666667,1.53333333333333,1.46666666666667,1.5,1.36666666666667,1.18888888888889
LING,227,12,33.3333333333333,1.43333333333333,1.38333333333333,1.56666666666667,1.53333333333333,2.91666666666667,1.61666666666667,1.86666666666667,1.71666666666667,1.86666666666667,1.44259259259259
LING,228,7.6,22.6,1.52,1.3,1.52,1.52,2.78,1.72,2.16,1.78,2.16,1.52
MAOR,101,54.25,201,1.4,1.225,1.325,1.825,3,1.25,1.25,1.15,1.375,1.2
MAOR,102,23.5,94.75,1.175,1.15,1.2,1.55,2.95,1.3,1.15,1.1,1.25,1.09722222222222
MAOR,103,2.5,16.5,1.5,1.5,1,1.25,3.4,1.25,1.75,1.5,1.5,1.25
MAOR,104,2,3,3,3,3,2.5,3,2.5,3,2.5,3,2.5
MAOR,111,23,81,1.86666666666667,1.63333333333333,1.76666666666667,1.8,3,1.73333333333333,1.86666666666667,1.33333333333333,1.86666666666667,1.54074074074074
MAOR,112,10,62.3333333333333,1.46666666666667,1.33333333333333,1.4,1.53333333333333,2.93333333333333,1.43333333333333,1.43333333333333,1.26666666666667,1.5,1.26296296296296
MAOR,123,26.8,103.6,1.3,1.22,1.36,1.44,2.92,1.26,1.32,1.18,1.38,1.16222222222222
MAOR,126,14,128.5,1.2,1.1,1.35,1.35,3.05,1.35,1.25,1.25,1.35,1.13333333333333
MAOR,202,7,31.5,2.35,1.65,1.6,1.4,2.45,1.6,2,1.6,2.05,1.58333333333333
MAOR,203,6.66666666666667,28,1.63333333333333,1.26666666666667,1.16666666666667,1.16666666666667,2.83333333333333,1.16666666666667,1.2,1.06666666666667,1.2,1.0962962962963
MAOR,211,13.5,42.5,1.35,1.25,1.65,1.65,3,1.45,1.6,1.2,1.55,1.3
MAOR,213,1.5,4.5,2,2.25,2.25,2.5,2,1.25,1.75,1.25,2,1.69444444444444
MAOR,216,18,120,1.1,1.2,1.1,1.3,3,1,1.1,1,1.1,0.988888888888889
MAOR,217,9.66666666666667,30.3333333333333,1.6,1.93333333333333,1.43333333333333,2.7,2.86666666666667,1.26666666666667,1.26666666666667,1.1,1.6,1.43333333333333
MAOR,221,16,30,1.2,1.3,1.2,1.4,3,1.7,1.3,1.1,1.5,1.18888888888889
MAOR,222,12,23,1.1,1.3,1.2,1.1,2.9,1.1,1.1,1.1,1,1
MAOR,301,9,31.6666666666667,1.18333333333333,1.15,1.31666666666667,1.3,2.86666666666667,1.3,1.41666666666667,1.16666666666667,1.25,1.12037037037037
MAOR,302,9,28,1.15,1.1,1.15,1.15,2.95,1.1,1.1,1.05,1.4,1.02222222222222
MAOR,311,11,21,2.3,2.3,1.7,1.9,2.9,2,1.8,1.8,2.6,1.82222222222222
MAOR,313,9,26,1.2,1.65,1.3,1.45,2.85,1.1,1.15,1,1.25,1.12222222222222
MAOR,316,9.8,43.8,1.34,1.5,1.5,2.12,2.76,1.36,1.28,1.16,1.48,1.30444444444444
MARK,101,107.714285714286,686.571428571429,1.72857142857143,1.64285714285714,1.77142857142857,1.9,2.82857142857143,1.91428571428571,2.48571428571429,1.98571428571429,2.22857142857143,1.73968253968254
MARK,201,32.5,249.75,1.7,1.525,1.75,1.925,2.85,1.725,1.975,1.725,2.075,1.6
MARK,202,41.7777777777778,242.777777777778,1.42222222222222,1.42222222222222,1.5,1.87777777777778,2.84444444444444,1.55555555555556,1.78888888888889,1.57777777777778,1.7,1.42716049382716
MARK,203,24,231,1.75,1.5,1.75,2.01666666666667,2.83333333333333,1.88333333333333,2.83333333333333,2.03333333333333,2.3,1.78518518518519
MARK,212,3,56,1.8,1.3,1.3,1.8,3,1.3,2,1.3,2,1.42222222222222
MARK,213,11.6666666666667,90.3333333333333,1.53333333333333,1.5,1.7,2.4,2.8,1.7,1.66666666666667,1.63333333333333,2.13333333333333,1.58518518518518
MARK,301,19.5555555555556,146.888888888889,1.81111111111111,1.73333333333333,1.82222222222222,1.98888888888889,2.66666666666667,1.84444444444444,2.07777777777778,1.7,2.06666666666667,1.6716049382716
MARK,302,13.75,144.75,1.5,1.5,1.55,1.875,2.925,1.65,1.95,1.625,2,1.51666666666667
MARK,303,31.75,151.5,1.475,1.525,1.85,2.125,2.475,2.025,2.325,1.875,2.25,1.71666666666667
MARK,304,8.5,84.75,1.3,1.275,1.4,1.675,3.1,1.475,1.525,1.4,1.375,1.26944444444444
MARK,315,13.6666666666667,84,1.7,1.63333333333333,1.5,2.66666666666667,2.76666666666667,1.63333333333333,1.96666666666667,1.66666666666667,2.13333333333333,1.65555555555556
MARK,316,17.75,129,1.7625,1.7,1.6875,1.9625,2.8875,1.5875,1.5875,1.575,1.9125,1.53055555555556
MARK,319,18.2,106.6,1.6,1.72,1.78,2.22,2.88,1.6,1.88,1.7,1.9,1.6
MARK,321,8.33333333333333,77.6666666666667,1.46666666666667,1.23333333333333,1.7,2.13333333333333,2.9,1.5,1.76666666666667,1.63333333333333,1.73333333333333,1.46296296296296
MARK,323,14,169.5,1.6,1.55,1.6,2.15,2.95,1.75,1.75,1.45,1.9,1.52777777777778
MATH,132,30.2857142857143,145.857142857143,1.55714285714286,1.44285714285714,1.42857142857143,1.87142857142857,2.97142857142857,1.65714285714286,2.3,1.77142857142857,1.91428571428571,1.54920634920635
MATH,141,24,94,1.31666666666667,1.26666666666667,1.45,1.96666666666667,2.91666666666667,1.61666666666667,2.18333333333333,1.68333333333333,1.76666666666667,1.47222222222222
MATH,142,41.3333333333333,136.333333333333,1.16666666666667,1.2,1.23333333333333,1.63333333333333,2.93333333333333,1.36666666666667,1.5,1.4,1.35,1.20555555555556
MATH,151,34.6,129,1.5,1.44,1.32,1.92,2.96,1.46,1.86,1.6,1.74,1.42666666666667
MATH,161,35.8,172,1.4,1.36,1.34,1.94,2.94,1.52,1.78,1.6,1.58,1.39111111111111
MATH,177,30,108.5,1.75,1.525,1.6,2.15,2.8,1.9,2.075,1.725,1.975,1.63333333333333
MATH,212,11.6666666666667,33.6666666666667,1.2,1.13333333333333,1.25,1.4,2.98333333333333,1.33333333333333,1.68333333333333,1.36666666666667,1.45,1.20185185185185
MATH,243,14.5,62.5,1.375,1.4,1.375,1.8,2.875,1.525,1.725,1.525,1.6,1.36944444444444
MATH,244,16.4,65.6,1.72,1.46,1.34,1.86,2.76,1.64,2.12,1.66,2.08,1.54222222222222
MATH,245,14.1428571428571,53,1.48571428571429,1.48571428571429,1.34285714285714,1.77142857142857,2.92857142857143,1.61428571428571,1.94285714285714,1.57142857142857,1.62857142857143,1.42698412698413
MATH,251,16.75,63.75,1.75,1.375,1.35,1.625,3.025,1.725,2.2,1.75,2,1.53055555555556
MATH,261,11,44.6666666666667,1.6,1.5,1.26666666666667,1.76666666666667,3.05,1.5,1.7,1.68333333333333,1.7,1.41296296296296
MATH,277,17.5,48.625,1.6125,1.425,1.55,1.8,2.85,1.7625,2.2125,1.725,1.925,1.55694444444444
MATH,301,8.5,31,2,2.1,1.8,2.95,2.65,2.6,3.35,2.3,3.05,2.23888888888889
MATH,309,6,26.6666666666667,1.73333333333333,1.4,1.53333333333333,1.73333333333333,2.7,1.86666666666667,2.46666666666667,1.73333333333333,2.1,1.61851851851852
MATH,311,8.33333333333333,33.6666666666667,1.63333333333333,2.1,1.46666666666667,1.7,2.93333333333333,1.7,1.96666666666667,1.7,1.9,1.57407407407407
MATH,317,5,13.25,1.15,1.375,1.5,1.7,2.825,1.4,1.6,1.375,1.55,1.29444444444444
MATH,318,4.6,12.6,1.04,1.08,1.12,1.14,2.96,1.26,1.52,1.32,1.18,1.07333333333333
MATH,321,3,13.75,2.025,1.825,1.825,2.15,2.625,2.225,2.25,1.825,2.4,1.83611111111111
MATH,322,4,7,2.5,2,2.5,3,2.5,2.5,2,2,2.5,2.11111111111111
MATH,323,2,11,2,2,2,3,2.5,2,2.5,2.5,2.5,2.05555555555556
MATH,324,6,37,1.3,1.1,1,1.1,3.1,1.1,1.5,1.8,1.5,1.15555555555556
MATH,335,5.5,15,1.05,1.35,1.05,1.2,2.95,1.1,1.3,1.4,1.3,1.08333333333333
MATH,353,7.75,26,1.325,1.225,1.375,1.525,2.9,1.45,1.625,1.4,1.7,1.29166666666667
MATH,361,10,31.8,1.36,1.38,1.46,1.64,2.82,1.58,1.66,1.8,1.56,1.38222222222222
MATH,377,5.6,9.2,1.42,1.8,1.38,1.7,2.72,1.52,1.46,1.28,1.82,1.37555555555556
MDDN,201,13.625,49,2.15,2.4375,1.8,2,2.975,1.925,2.3375,1.8625,2.35,1.87361111111111
MDDN,211,14.8571428571429,50.8571428571429,1.57142857142857,1.41428571428571,1.54285714285714,1.52857142857143,2.98571428571429,1.57142857142857,1.58571428571429,1.5,1.65714285714286,1.37460317460317
MDDN,222,7.25,25.25,2.65,2.125,2.05,2.375,2.575,1.95,2.65,2.1,2.9,2.08888888888889
MDDN,231,14,20.5,1.3,1.225,1.375,1.45,2.925,1.325,1.5,1.45,1.45,1.23055555555556
MDDN,242,17.5555555555556,42.7777777777778,1.27777777777778,1.3,1.43333333333333,1.44444444444444,2.98888888888889,1.6,1.81111111111111,1.67777777777778,1.62222222222222,1.35185185185185
MDDN,244,19,56,1.33333333333333,1.43333333333333,1.4,1.3,2.93333333333333,1.36666666666667,1.3,1.4,1.36666666666667,1.21111111111111
MDDN,314,19.2222222222222,41.5555555555556,1.41111111111111,1.36666666666667,1.72222222222222,1.52222222222222,2.96666666666667,1.73333333333333,1.7,1.6,1.75555555555556,1.42345679012346
MDDN,333,6,23,1.3,1.5,1.3,1.3,3,1.3,1.3,1.1,1.3,1.15555555555556
MDDN,342,15.75,32.5,1.3,1.2375,1.35,1.3625,2.9125,1.4625,1.5375,1.5,1.45,1.24444444444444
MDDN,345,5.5,23.5,1.25,1.5,1.45,1.15,3,1.3,1.1,1.1,1.3,1.12777777777778
MDDN,390,7,24,2.3,2.3,1.8,1.4,2.9,2,1.7,1.7,2,1.68888888888889
MDIA,101,45.3333333333333,208.666666666667,1.36666666666667,1.26666666666667,1.6,1.8,2.96666666666667,1.73333333333333,1.83333333333333,1.66666666666667,1.6,1.42962962962963
MDIA,102,46,301.6,1.64,1.64,1.76,1.98,2.9,1.88,2.3,1.84,2.14,1.68666666666667
MDIA,103,68.1666666666667,232.166666666667,1.41666666666667,1.43333333333333,1.73333333333333,1.96666666666667,2.93333333333333,1.7,1.78333333333333,1.71666666666667,1.68333333333333,1.49259259259259
MDIA,104,39.5,190.5,1.45,1.45,1.55,1.525,2.9,1.6,1.65,1.625,1.7,1.39444444444444
MDIA,201,9.66666666666667,60.8333333333333,1.31666666666667,1.26666666666667,1.33333333333333,1.38333333333333,2.93333333333333,1.45,1.73333333333333,1.53333333333333,1.55,1.28518518518519
MDIA,202,26,78,1.65,1.4,1.75,1.7,2.95,1.8,2.2,2,2.1,1.62222222222222
MDIA,203,13,44,1.4,1.6,1.6,1.8,2.8,2.1,2.1,2,2,1.62222222222222
MDIA,204,21,97,1.6,1.4,1.3,1.3,2.8,1.6,1.4,1.2,1.7,1.27777777777778
MDIA,205,14.8,71.4,1.34,1.26,1.52,1.66,2.98,1.56,1.6,1.68,1.66,1.36444444444444
MDIA,206,1,79,1,1,1,1,2,1,1,1,1,0.888888888888889
MDIA,207,14.6666666666667,81,1.63333333333333,1.8,2.03333333333333,2.2,2.9,1.8,2.1,1.9,2.26666666666667,1.74814814814815
MDIA,208,36,93.3333333333333,1.46666666666667,1.43333333333333,1.56666666666667,1.63333333333333,2.86666666666667,1.6,1.73333333333333,1.66666666666667,1.8,1.43333333333333
MDIA,209,20.25,101.75,1.2,1.2,1.425,1.625,2.95,1.425,1.525,1.425,1.475,1.25555555555556
MDIA,220,15,37,1.6,1.1,1.4,1.2,3,1.6,1.3,1.3,1.4,1.21111111111111
MDIA,301,12.3333333333333,45.3333333333333,1.2,1.23333333333333,1.5,1.46666666666667,2.93333333333333,1.53333333333333,1.86666666666667,1.56666666666667,1.4,1.30740740740741
MDIA,302,19.5,56,1.15,1.1,1.3,1.3,2.95,1.25,1.3,1.45,1.2,1.11666666666667
MDIA,303,17.5,60.5,1.95,1.7,2.05,2.4,2.85,1.8,2.45,1.9,2.35,1.84444444444444
MDIA,304,9.5,59.5,2.15,1.6,1.8,1.6,2.9,1.7,2.1,1.95,2.35,1.69444444444444
MDIA,306,22,86,1.3,1.1,1.3,1.2,2.9,1.4,1.3,1.3,1.3,1.13333333333333
MDIA,308,14,39,1.1,1,1.1,1.1,3,1,1.1,1,1.1,0.944444444444444
MDIA,309,15,49,1.125,1.175,1.35,1.25,2.925,1.3,1.425,1.325,1.225,1.13055555555556
MDIA,312,14,39,1.7,1.5,1.7,1.6,3,1.8,1.8,1.6,1.9,1.51111111111111
MDIA,313,6,36,1.3,1.3,1.3,1.3,3,1.1,1.1,1.3,1.3,1.11111111111111
MDIA,321,15,46,1.5,1.56666666666667,1.7,2.03333333333333,2.93333333333333,1.56666666666667,1.8,1.66666666666667,1.93333333333333,1.52962962962963
MDIA,322,11.6666666666667,50,1.33333333333333,1.36666666666667,1.46666666666667,1.46666666666667,2.93333333333333,1.56666666666667,1.96666666666667,1.8,1.83333333333333,1.42222222222222
MGMT,101,161.272727272727,855.818181818182,1.19090909090909,1.22727272727273,1.45454545454545,1.63636363636364,2.94545454545455,1.54545454545455,1.78181818181818,1.59090909090909,1.44545454545455,1.31919191919192
MGMT,202,55.4444444444444,345.666666666667,1.16666666666667,1.12222222222222,1.28888888888889,1.37777777777778,2.93333333333333,1.4,1.41111111111111,1.33333333333333,1.27777777777778,1.15308641975309
MGMT,205,60.4545454545455,303,1.3,1.25454545454545,1.43636363636364,1.68181818181818,2.98181818181818,1.60909090909091,1.92727272727273,1.61818181818182,1.65454545454545,1.38686868686869
MGMT,206,43,222.666666666667,1.8,1.66666666666667,1.8,2.15555555555556,2.78888888888889,1.93333333333333,2.71111111111111,2.06666666666667,2.43333333333333,1.84074074074074
MGMT,208,17.8,156.2,1.78,1.74,1.7,2.04,2.66,1.86,2.58,1.88,2.36,1.77111111111111
MGMT,210,30,158,1.3,1.3,1.4,1.6,2.9,1.7,2,1.7,1.8,1.42222222222222
MGMT,211,15.3333333333333,85.6666666666667,1.56666666666667,1.4,1.73333333333333,1.83333333333333,2.96666666666667,1.53333333333333,1.6,1.6,1.66666666666667,1.43703703703704
MGMT,302,9,49,1.6,1.1,1.3,1.3,3,1.4,1.7,1.8,1.3,1.27777777777778
MGMT,303,6,85,1.5,1.3,1.5,1.3,3,1.5,1.5,1.5,1.3,1.26666666666667
MGMT,307,14.5714285714286,119.714285714286,1.62857142857143,1.75714285714286,1.82857142857143,2.25714285714286,2.94285714285714,1.72857142857143,1.88571428571429,1.6,1.91428571428571,1.62222222222222
MGMT,308,6.5,62.5,2.3,2.25,2.1,1.75,2.8,2,3.1,2.1,2.55,2.01666666666667
MGMT,310,24.25,131,1.525,1.5,1.6,1.85,2.75,1.675,1.975,1.725,1.75,1.51111111111111
MGMT,311,24.8571428571429,109.428571428571,1.15714285714286,1.14285714285714,1.41428571428571,1.52857142857143,2.94285714285714,1.54285714285714,1.98571428571429,1.68571428571429,1.48571428571429,1.32698412698413
MGMT,312,18.2,105.8,1.96,2.06,2.2,2.48,2.96,2.1,2.54,1.92,2.6,1.98444444444444
MGMT,313,23.8571428571429,125.285714285714,2,1.74285714285714,2.05714285714286,2.58571428571429,2.85714285714286,2.18571428571429,2.94285714285714,2.25714285714286,2.55714285714286,2.03650793650794
MGMT,314,14.5,76.5,3.05,3.35,2.35,3.65,2.95,2.45,2.85,2.2,3.15,2.56111111111111
MGMT,315,14,35.6666666666667,2.7,2.1,2,2,2.86666666666667,1.9,2.53333333333333,1.9,2.4,1.94814814814815
MGMT,316,10.5,45.3333333333333,1.76666666666667,1.45,1.55,1.56666666666667,2.66666666666667,1.65,2.28333333333333,1.51666666666667,2.01666666666667,1.53333333333333
MGMT,317,16,86.6666666666667,1.6,1.53333333333333,1.53333333333333,1.6,2.83333333333333,1.4,1.56666666666667,1.26666666666667,1.66666666666667,1.35185185185185
MGMT,318,23.5714285714286,115.714285714286,1.21428571428571,1.21428571428571,1.31428571428571,1.5,2.97142857142857,1.41428571428571,1.74285714285714,1.57142857142857,1.57142857142857,1.28253968253968
MGMT,319,11,91,1,1,1.1,1.2,2.9,1.2,1.1,1.1,1.1,0.977777777777778
MGMT,321,27.4444444444444,143.111111111111,1.34444444444444,1.32222222222222,1.45555555555556,1.56666666666667,2.95555555555556,1.51111111111111,1.67777777777778,1.61111111111111,1.61111111111111,1.34444444444444
MGMT,322,12.5,60.5,1.2,1.15,1.35,1.3,3.05,1.2,1.4,1.2,1.3,1.12222222222222
MGMT,350,24,96.6666666666667,1.53333333333333,1.33333333333333,1.36666666666667,1.36666666666667,2.96666666666667,1.4,1.33333333333333,1.3,1.4,1.22592592592593
MIDW,101,5,24.75,2.5,2.075,2.025,1.9,3.075,1.95,1.95,1.825,2.575,1.86666666666667
MIDW,102,5,23.25,2.025,2.125,1.55,1.7,2.825,1.65,1.55,1.45,1.85,1.54444444444444
MIDW,201,3.33333333333333,18.3333333333333,2.03333333333333,2.1,1.43333333333333,1.8,3.03333333333333,1.76666666666667,1.7,1.6,2.1,1.61481481481481
MIDW,202,6.25,22,2.275,2.15,1.6,2.225,2.95,1.65,1.725,1.6,2.3,1.725
MIDW,204,5.25,21.75,2.225,2.6,2.625,2.725,2.925,2.425,3.15,2.225,3.1,2.34166666666667
MIDW,205,5.33333333333333,22.6666666666667,1.7,1.8,1.53333333333333,1.83333333333333,3.06666666666667,1.7,1.26666666666667,1.26666666666667,2.23333333333333,1.48148148148148
MIDW,206,2,13,1.5,2,1.5,2,3,1.5,1,1,2,1.38888888888889
MIDW,301,4.66666666666667,21.3333333333333,1.73333333333333,1.63333333333333,1.56666666666667,1.66666666666667,2.9,1.66666666666667,1.56666666666667,1.43333333333333,2.1,1.48518518518519
MIDW,302,5,21.6666666666667,2.26666666666667,2.23333333333333,2.46666666666667,2.66666666666667,2.96666666666667,2.2,3.2,2.16666666666667,2.96666666666667,2.24074074074074
MIDW,303,4.33333333333333,21.3333333333333,2.16666666666667,2.6,2.33333333333333,2.26666666666667,2.73333333333333,2.33333333333333,2.63333333333333,2.1,2.96666666666667,2.15555555555556
